date,username,product,sku,model,quantity,unit_type,applied_cost_per_quantity,gross_amount,discount_amount,net_amount,organization,cost_center_name
2026-08-11,kenji-sato,copilot,copilot_premium_request,"GPT-4o",8,requests,0.0300,0.2400,0.0000,0.2400,proud-cloud-core,Cloud-Platform
2026-08-11,mika-ito,copilot,copilot_premium_request,"Gemini 2.0 Flash",29,requests,0.0200,0.5800,0.0000,0.5800,proud-internal-sys,Enterprise-IT
2026-08-11,alex-partner,copilot,copilot_premium_request,"Gemini 2.0 Flash",12,requests,0.0200,0.2400,0.0000,0.2400,proud-fintech,FinTech-Division
2026-08-11,daiki-yamada,copilot,copilot_premium_request,"Gemini 2.0 Flash",12,requests,0.0200,0.2400,0.0000,0.2400,proud-cloud-core,Cloud-Platform
2026-08-11,yuki-tanaka,copilot,copilot_premium_request,"o1",10,requests,0.0500,0.5000,0.0000,0.5000,proud-fintech,FinTech-Division
2026-08-11,daiki-suzuki,copilot,copilot_premium_request,"Gemini 2.0 Flash",12,requests,0.0200,0.2400,0.0000,0.2400,proud-internal-sys,IT-Infrastructure
2026-08-11,sakura-watanabe,copilot,copilot_premium_request,"o1",18,requests,0.0500,0.9000,0.0000,0.9000,proud-internal-sys,IT-Infrastructure
2026-08-11,mei-ito,copilot,copilot_premium_request,"o1",27,requests,0.0500,1.3500,0.0000,1.3500,proud-marketing,Data-AI-Lab
2026-08-11,external-contractor-01,copilot,copilot_premium_request,"GPT-4o",7,requests,0.0300,0.2100,0.0000,0.2100,proud-fintech,FinTech-Division
2026-08-11,external-contractor-02,copilot,copilot_premium_request,"GPT-4o",7,requests,0.0300,0.2100,0.0000,0.2100,proud-cloud-core,Cloud-Platform
2026-08-12,taro-tanaka,copilot,copilot_premium_request,"Gemini 2.0 Flash",13,requests,0.0200,0.2600,0.0000,0.2600,proud-fintech,FinTech-Division
2026-08-12,hanako-suzuki,copilot,copilot_premium_request,"GPT-4o",17,requests,0.0300,0.5100,0.0000,0.5100,proud-ai-labs,Research-and-AI
2026-08-12,kenji-sato,copilot,copilot_premium_request,"o1",11,requests,0.0500,0.5500,0.0000,0.5500,proud-cloud-core,Cloud-Platform
2026-08-12,yuki-takahashi,copilot,copilot_premium_request,"o1",19,requests,0.0500,0.9500,0.0000,0.9500,proud-fintech,FinTech-Division
2026-08-12,mika-ito,copilot,copilot_premium_request,"Claude 3.7 Sonnet",7,requests,0.0400,0.2800,0.0000,0.2800,proud-internal-sys,Enterprise-IT
2026-08-12,alex-partner,copilot,copilot_premium_request,"Claude 3.7 Sonnet",15,requests,0.0400,0.6000,0.0000,0.6000,proud-fintech,FinTech-Division
2026-08-12,daiki-yamada,copilot,copilot_premium_request,"Claude 3.7 Sonnet",15,requests,0.0400,0.6000,0.0000,0.6000,proud-cloud-core,Cloud-Platform
2026-08-12,yuki-tanaka,copilot,copilot_premium_request,"Gemini 2.0 Flash",13,requests,0.0200,0.2600,0.0000,0.2600,proud-fintech,FinTech-Division
2026-08-12,daiki-suzuki,copilot,copilot_premium_request,"Claude 3.7 Sonnet",15,requests,0.0400,0.6000,0.0000,0.6000,proud-internal-sys,IT-Infrastructure
2026-08-12,sakura-watanabe,copilot,copilot_premium_request,"Gemini 2.0 Flash",21,requests,0.0200,0.4200,0.0000,0.4200,proud-internal-sys,IT-Infrastructure
2026-08-12,ren-takahashi,copilot,copilot_premium_request,"GPT-4o",17,requests,0.0300,0.5100,0.0000,0.5100,proud-marketing,Data-AI-Lab
2026-08-12,kaito-nakamura,copilot,copilot_premium_request,"o1",19,requests,0.0500,0.9500,0.0000,0.9500,proud-core-api,IT-Infrastructure
2026-08-12,aoi-kobayashi,copilot,copilot_premium_request,"GPT-4o",17,requests,0.0300,0.5100,0.0000,0.5100,proud-core-api,IT-Infrastructure
2026-08-12,external-contractor-01,copilot,copilot_premium_request,"o1",10,requests,0.0500,0.5000,0.0000,0.5000,proud-fintech,FinTech-Division
2026-08-12,external-contractor-02,copilot,copilot_premium_request,"o1",10,requests,0.0500,0.5000,0.0000,0.5000,proud-cloud-core,Cloud-Platform
2026-08-13,taro-tanaka,copilot,copilot_premium_request,"Claude 3.7 Sonnet",16,requests,0.0400,0.6400,0.0000,0.6400,proud-fintech,FinTech-Division
2026-08-13,hanako-suzuki,copilot,copilot_premium_request,"o1",20,requests,0.0500,1.0000,0.0000,1.0000,proud-ai-labs,Research-and-AI
2026-08-13,yuki-takahashi,copilot,copilot_premium_request,"Gemini 2.0 Flash",22,requests,0.0200,0.4400,0.0000,0.4400,proud-fintech,FinTech-Division
2026-08-13,mika-ito,copilot,copilot_premium_request,"GPT-4o",10,requests,0.0300,0.3000,0.0000,0.3000,proud-internal-sys,Enterprise-IT
2026-08-13,alex-partner,copilot,copilot_premium_request,"GPT-4o",18,requests,0.0300,0.5400,0.0000,0.5400,proud-fintech,FinTech-Division
2026-08-13,daiki-yamada,copilot,copilot_premium_request,"GPT-4o",18,requests,0.0300,0.5400,0.0000,0.5400,proud-cloud-core,Cloud-Platform
2026-08-13,yuki-tanaka,copilot,copilot_premium_request,"Claude 3.7 Sonnet",16,requests,0.0400,0.6400,0.0000,0.6400,proud-fintech,FinTech-Division
2026-08-13,daiki-suzuki,copilot,copilot_premium_request,"GPT-4o",18,requests,0.0300,0.5400,0.0000,0.5400,proud-internal-sys,IT-Infrastructure
2026-08-13,sakura-watanabe,copilot,copilot_premium_request,"Claude 3.7 Sonnet",24,requests,0.0400,0.9600,0.0000,0.9600,proud-internal-sys,IT-Infrastructure
2026-08-13,ren-takahashi,copilot,copilot_premium_request,"o1",20,requests,0.0500,1.0000,0.0000,1.0000,proud-marketing,Data-AI-Lab
2026-08-13,mei-ito,copilot,copilot_premium_request,"Claude 3.7 Sonnet",8,requests,0.0400,0.3200,0.0000,0.3200,proud-marketing,Data-AI-Lab
2026-08-13,kaito-nakamura,copilot,copilot_premium_request,"Gemini 2.0 Flash",22,requests,0.0200,0.4400,0.0000,0.4400,proud-core-api,IT-Infrastructure
2026-08-13,aoi-kobayashi,copilot,copilot_premium_request,"o1",20,requests,0.0500,1.0000,0.0000,1.0000,proud-core-api,IT-Infrastructure
2026-08-13,external-contractor-01,copilot,copilot_premium_request,"Gemini 2.0 Flash",13,requests,0.0200,0.2600,0.0000,0.2600,proud-fintech,FinTech-Division
2026-08-13,external-contractor-02,copilot,copilot_premium_request,"Gemini 2.0 Flash",13,requests,0.0200,0.2600,0.0000,0.2600,proud-cloud-core,Cloud-Platform
2026-08-14,taro-tanaka,copilot,copilot_premium_request,"GPT-4o",19,requests,0.0300,0.5700,0.0000,0.5700,proud-fintech,FinTech-Division
2026-08-14,kenji-sato,copilot,copilot_premium_request,"Claude 3.7 Sonnet",17,requests,0.0400,0.6800,0.0000,0.6800,proud-cloud-core,Cloud-Platform
2026-08-14,yuki-takahashi,copilot,copilot_premium_request,"Claude 3.7 Sonnet",25,requests,0.0400,1.0000,0.0000,1.0000,proud-fintech,FinTech-Division
2026-08-14,mika-ito,copilot,copilot_premium_request,"o1",13,requests,0.0500,0.6500,0.0000,0.6500,proud-internal-sys,Enterprise-IT
2026-08-14,yuki-tanaka,copilot,copilot_premium_request,"GPT-4o",19,requests,0.0300,0.5700,0.0000,0.5700,proud-fintech,FinTech-Division
2026-08-14,sakura-watanabe,copilot,copilot_premium_request,"GPT-4o",27,requests,0.0300,0.8100,0.0000,0.8100,proud-internal-sys,IT-Infrastructure
2026-08-14,mei-ito,copilot,copilot_premium_request,"GPT-4o",11,requests,0.0300,0.3300,0.0000,0.3300,proud-marketing,Data-AI-Lab
2026-08-14,kaito-nakamura,copilot,copilot_premium_request,"Claude 3.7 Sonnet",25,requests,0.0400,1.0000,0.0000,1.0000,proud-core-api,IT-Infrastructure
2026-08-17,hanako-suzuki,copilot,copilot_premium_request,"o1",7,requests,0.0500,0.3500,0.0000,0.3500,proud-ai-labs,Research-and-AI
2026-08-17,kenji-sato,copilot,copilot_premium_request,"Gemini 2.0 Flash",26,requests,0.0200,0.5200,0.0000,0.5200,proud-cloud-core,Cloud-Platform
2026-08-17,yuki-takahashi,copilot,copilot_premium_request,"Gemini 2.0 Flash",9,requests,0.0200,0.1800,0.0000,0.1800,proud-fintech,FinTech-Division
2026-08-17,mika-ito,copilot,copilot_premium_request,"GPT-4o",22,requests,0.0300,0.6600,0.0000,0.6600,proud-internal-sys,Enterprise-IT
2026-08-17,sakura-watanabe,copilot,copilot_premium_request,"Claude 3.7 Sonnet",11,requests,0.0400,0.4400,0.0000,0.4400,proud-internal-sys,IT-Infrastructure
2026-08-17,ren-takahashi,copilot,copilot_premium_request,"o1",7,requests,0.0500,0.3500,0.0000,0.3500,proud-marketing,Data-AI-Lab
2026-08-17,mei-ito,copilot,copilot_premium_request,"Claude 3.7 Sonnet",20,requests,0.0400,0.8000,0.0000,0.8000,proud-marketing,Data-AI-Lab
2026-08-17,kaito-nakamura,copilot,copilot_premium_request,"Gemini 2.0 Flash",9,requests,0.0200,0.1800,0.0000,0.1800,proud-core-api,IT-Infrastructure
2026-08-17,aoi-kobayashi,copilot,copilot_premium_request,"o1",7,requests,0.0500,0.3500,0.0000,0.3500,proud-core-api,IT-Infrastructure
2026-08-18,taro-tanaka,copilot,copilot_premium_request,"GPT-4o",6,requests,0.0300,0.1800,0.0000,0.1800,proud-fintech,FinTech-Division
2026-08-18,hanako-suzuki,copilot,copilot_premium_request,"Gemini 2.0 Flash",10,requests,0.0200,0.2000,0.0000,0.2000,proud-ai-labs,Research-and-AI
2026-08-18,kenji-sato,copilot,copilot_premium_request,"Claude 3.7 Sonnet",29,requests,0.0400,1.1600,0.0000,1.1600,proud-cloud-core,Cloud-Platform
2026-08-18,mika-ito,copilot,copilot_premium_request,"o1",25,requests,0.0500,1.2500,0.0000,1.2500,proud-internal-sys,Enterprise-IT
2026-08-18,alex-partner,copilot,copilot_premium_request,"o1",8,requests,0.0500,0.4000,0.0000,0.4000,proud-fintech,FinTech-Division
2026-08-18,daiki-yamada,copilot,copilot_premium_request,"o1",8,requests,0.0500,0.4000,0.0000,0.4000,proud-cloud-core,Cloud-Platform
2026-08-18,yuki-tanaka,copilot,copilot_premium_request,"GPT-4o",6,requests,0.0300,0.1800,0.0000,0.1800,proud-fintech,FinTech-Division
2026-08-18,daiki-suzuki,copilot,copilot_premium_request,"o1",8,requests,0.0500,0.4000,0.0000,0.4000,proud-internal-sys,IT-Infrastructure
2026-08-18,ren-takahashi,copilot,copilot_premium_request,"Gemini 2.0 Flash",10,requests,0.0200,0.2000,0.0000,0.2000,proud-marketing,Data-AI-Lab
2026-08-18,mei-ito,copilot,copilot_premium_request,"GPT-4o",23,requests,0.0300,0.6900,0.0000,0.6900,proud-marketing,Data-AI-Lab
2026-08-18,aoi-kobayashi,copilot,copilot_premium_request,"Gemini 2.0 Flash",10,requests,0.0200,0.2000,0.0000,0.2000,proud-core-api,IT-Infrastructure
2026-08-18,external-contractor-01,copilot,copilot_premium_request,"Claude 3.7 Sonnet",28,requests,0.0400,1.1200,0.0000,1.1200,proud-fintech,FinTech-Division
2026-08-18,external-contractor-02,copilot,copilot_premium_request,"Claude 3.7 Sonnet",28,requests,0.0400,1.1200,0.0000,1.1200,proud-cloud-core,Cloud-Platform
2026-08-19,taro-tanaka,copilot,copilot_premium_request,"o1",9,requests,0.0500,0.4500,0.0000,0.4500,proud-fintech,FinTech-Division
2026-08-19,hanako-suzuki,copilot,copilot_premium_request,"Claude 3.7 Sonnet",13,requests,0.0400,0.5200,0.0000,0.5200,proud-ai-labs,Research-and-AI
2026-08-19,kenji-sato,copilot,copilot_premium_request,"GPT-4o",7,requests,0.0300,0.2100,0.0000,0.2100,proud-cloud-core,Cloud-Platform
2026-08-19,yuki-takahashi,copilot,copilot_premium_request,"GPT-4o",15,requests,0.0300,0.4500,0.0000,0.4500,proud-fintech,FinTech-Division
2026-08-19,alex-partner,copilot,copilot_premium_request,"Gemini 2.0 Flash",11,requests,0.0200,0.2200,0.0000,0.2200,proud-fintech,FinTech-Division
2026-08-19,daiki-yamada,copilot,copilot_premium_request,"Gemini 2.0 Flash",11,requests,0.0200,0.2200,0.0000,0.2200,proud-cloud-core,Cloud-Platform
2026-08-19,yuki-tanaka,copilot,copilot_premium_request,"o1",9,requests,0.0500,0.4500,0.0000,0.4500,proud-fintech,FinTech-Division
2026-08-19,daiki-suzuki,copilot,copilot_premium_request,"Gemini 2.0 Flash",11,requests,0.0200,0.2200,0.0000,0.2200,proud-internal-sys,IT-Infrastructure
2026-08-19,sakura-watanabe,copilot,copilot_premium_request,"o1",17,requests,0.0500,0.8500,0.0000,0.8500,proud-internal-sys,IT-Infrastructure
2026-08-19,ren-takahashi,copilot,copilot_premium_request,"Claude 3.7 Sonnet",13,requests,0.0400,0.5200,0.0000,0.5200,proud-marketing,Data-AI-Lab
2026-08-19,kaito-nakamura,copilot,copilot_premium_request,"GPT-4o",15,requests,0.0300,0.4500,0.0000,0.4500,proud-core-api,IT-Infrastructure
2026-08-19,aoi-kobayashi,copilot,copilot_premium_request,"Claude 3.7 Sonnet",13,requests,0.0400,0.5200,0.0000,0.5200,proud-core-api,IT-Infrastructure
2026-08-19,external-contractor-01,copilot,copilot_premium_request,"GPT-4o",6,requests,0.0300,0.1800,0.0000,0.1800,proud-fintech,FinTech-Division
2026-08-19,external-contractor-02,copilot,copilot_premium_request,"GPT-4o",6,requests,0.0300,0.1800,0.0000,0.1800,proud-cloud-core,Cloud-Platform
